id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12687676,"The Hyde ""6th floor"" Sukumvith 13",37225700,Chani,,Khlong Toei,13.73552,100.5606,Entire home/apt,5000,3,0,,,1,365,0,
12689221,2 Bedrooms Near BTS Ratchadamri,68968669,Luknam,,Parthum Wan,13.74001,100.54017,Private room,,2,0,,,1,0,0,
12695524,Mozart & Lola Residence,69005301,Victoria,,Phra Khanong,13.69471,100.61177,Private room,900,1,3,2019-06-14,0.05,1,364,0,
12712926,relax private home 8 minutes from MRT,69117325,Tommaso,,Chatu Chak,13.80322,100.57168,Entire home/apt,1570,2,7,2017-12-17,0.07,1,83,0,
12717160,Luxury stay in central Bangkok,46689367,Maris,,Bang Rak,13.7185,100.51586,Entire home/apt,1200,14,81,2024-08-10,0.83,1,68,12,
12721121,"2BR,140sqm,King,Family,Near BTS,Terminal Rama3",8717079,John From Chatrium Sathon,,Yan na wa,13.70225,100.53692,Private room,6726,1,4,2022-11-27,0.05,14,346,0,
12723513,"The Resort Apartment, Bangkok",61214772,Nattaya,,Bang Phlat,13.78868,100.49309,Private room,,1,0,,,1,0,0,
12743149,BaanPrachanivet,69310354,Patama,,Chatu Chak,13.84035,100.54986,Entire home/apt,,1,0,,,1,0,0,
12744271,close to airportlink station huamak,46132508,Furong,,Suanluang,13.7373,100.64232,Entire home/apt,1100,30,19,2019-05-24,0.19,2,301,0,
12751347,BTSBangchakRainShowerWorkDeskWasher,11391223,Vasu,,Phra Khanong,13.69731,100.60784,Entire home/apt,650,30,67,2023-04-24,0.68,4,148,0,
12796902,Modern room near BTS Onnut with Breakfast + WiFi,8444643,Kiattisak,,Khlong Toei,13.70747,100.5992,Private room,5000,1,14,2018-06-03,0.14,59,365,0,
11784994,Heart of Thong lo,62755084,Sirirat,,Vadhana,13.73577,100.58431,Entire home/apt,1545,3,81,2024-09-17,0.87,2,364,18,
11802705,Loftel Station Hostel - Private Double room - BKK,62857245,Ronnakorn,,Bang Rak,13.73676586151123,100.51873779296875,Private room,,1,20,2020-01-25,0.19,6,365,0,
11803528,Loftel Station Hostel -  Private Twin room - BKK,62857245,Ronnakorn,,Bang Rak,13.736735343933105,100.51874542236328,Private room,,1,5,2018-02-13,0.05,6,365,0,
11803706,Loftel Station - Private Family room 4 people,62857245,Ronnakorn,,Bang Rak,13.736687660217285,100.51871490478516,Private room,,1,0,,,6,365,0,
11803832,Loftel Station Hostel- Mixed Dormitory 6 beds-BKK,62857245,Ronnakorn,,Bang Rak,13.736661911010742,100.51862335205078,Shared room,331,1,2,2019-02-16,0.02,6,365,0,
11804050,Loftel Station Hostel - Female Dormitory 8 beds,62857245,Ronnakorn,,Bang Rak,13.736673355102539,100.51871490478516,Shared room,339,1,1,2019-02-03,0.01,6,365,0,
11816960,Brand New 1 BR Apt. in the heart of BKK,62939640,Rawinthira,,Khlong Toei,13.71406,100.59034,Entire home/apt,650,90,0,,,1,363,0,
11830111,Twin room Room only,60866402,Pattaraporn,,Khlong San,13.71916,100.50006,Private room,2035,1,0,,,8,315,0,
11831241,"Collezio, Sathorn-Pipat",63034997,Weeree,,Bang Rak,13.72306,100.53294,Entire home/apt,1200,30,7,2024-05-07,0.09,1,172,1,
11852631,"1BR near NIDA, MRT & Airport, BKK, free WiFi",61476163,Usa,,Bueng Kum,13.77554,100.66047,Entire home/apt,1180,2,1,2017-06-24,0.01,14,260,0,
11854094,Townhouse near Suvarnabhumi airport,63183481,Angkrit,,Lat Krabang,13.72499,100.7152,Private room,1500,1,0,,,1,365,0,
11854426,"Stay Monomer, the ideal location (6 Mixed Dorm) 02",56782854,Off,,Ratchathewi,13.75284,100.53124,Shared room,450,1,26,2024-07-28,0.25,24,177,1,
11859768,BiG Red Guesthouse,63215062,Red,,Din Daeng,13.7573,100.56268,Private room,,1,0,,,1,0,0,
11876603,"Big 1BR |67sqm| Perfect for WFH, Center, Pool&Gym",59876466,Chavamas,,Khlong Toei,13.7238691,100.5662565,Entire home/apt,2590,7,1,2023-02-05,0.05,1,84,0,
11877895,Air Raid Shelter 2,40259616,Kobkul,,Phra Nakhon,13.7541,100.50333,Private room,770,1,157,2024-04-16,1.58,3,365,11,
11896229,BaanTulsi 3 an authentic Thai teak house on Sathon,63450361,Areerat,,Sathon,13.71136,100.52737,Private room,2119,2,9,2019-12-29,0.09,4,259,0,
11896259,BaanTulsi 2 an authentic Thai teak house on Sathon,63450361,Areerat,,Sathon,13.71041,100.52752,Private room,1630,2,1,2017-05-05,0.01,4,267,0,
11910137,Quiet and natural Thai poolside villa Onnut,63149653,Jenjira,,Suanluang,13.71897,100.62303,Entire home/apt,2021,2,253,2024-08-22,2.53,5,74,5,
11914194,Perfect location & Perfect price,41599666,Ae,,Phasi Charoen,13.72229,100.45726,Entire home/apt,983,7,68,2024-09-06,0.67,1,289,9,
11914255,Cozy two beds near ASIATIQUE ICONSIAM & Breakfast,60866402,Pattaraporn,,Khlong San,13.71914,100.5018,Hotel room,2530,1,20,2019-11-22,0.20,8,315,0,
11936467,"cozy one bed room with balcony near skytrain ,wifi",60866402,Pattaraporn,,Khlong San,13.71923,100.50154,Hotel room,,1,5,2020-02-20,0.05,8,340,0,
11936672,Comfy one bed room near iconsiam and BTS,60866402,Pattaraporn,,Khlong San,13.7191,100.50214,Private room,2035,1,1,2016-08-22,0.01,8,340,0,
11937960,"Pratunam - Central, Shopping & Food",63731276,William,,Ratchathewi,13.75383,100.53475,Entire home/apt,,2,97,2020-01-26,0.94,1,0,0,
11938512,Free Breakfast & Wifi  near Asiatique ICON siam,60866402,Pattaraporn,,Khlong San,13.71801,100.5002,Private room,3080,1,0,,,8,325,0,
11938812,Duplex Room (Room Only),60866402,Pattaraporn,,Khlong San,13.71799,100.50123,Hotel room,,1,0,,,8,314,0,
11940567,Suite room (RO),60866402,Pattaraporn,,Khlong San,13.71765,100.5002,Hotel room,,1,0,,,8,325,0,
11950375,5 Min to BTS and pickup in airport,41054698,Manupat,,Phaya Thai,13.79036,100.54737,Private room,3000,2,64,2018-06-07,0.63,1,364,0,
11950515,Metro Park Condominium,51871589,Ohako,,Phasi Charoen,13.70986,100.45215,Private room,,1,0,,,1,0,0,
11951109,Lux 2BR Quattro by Sansiri Thonglor(min10D),62171292,Suvit,,Vadhana,13.7282,100.58266,Private room,,10,0,,,2,0,0,
11951205,"Stay Monomer, the ideal location (Family room)",56782854,Off,,Ratchathewi,13.75284,100.53124,Private room,,1,13,2024-01-06,0.13,24,364,2,
11952008,"relaxing , tranquility , peace & quiet",44088930,Apiradee,,Vadhana,13.73554,100.58176,Entire home/apt,1490,1,151,2024-09-11,1.47,17,355,28,
11952520,บ้านเดี่ยว90 ตารางวา ม.ชวนชื่น,63804210,Prasit,,Bang Khen,13.85563,100.64908,Entire home/apt,,3,0,,,1,0,0,
11956819,"Regent Home 12 Condominium
Ladprao Road Soi 41",37436872,Michael,,Huai Khwang,13.802212715148926,100.58779907226562,Entire home/apt,391,3,95,2024-09-07,0.92,1,116,6,
11962808,Sathorn Residence A City Home,30257135,Nakorn,,Bang Rak,13.72167,100.52598,Entire home/apt,,120,0,,,1,0,0,
11971291,Premium 2BedroomsRiverside#2*1000MWIFI*Netflix*PS4,2940438,Kinifrog,,Rat Burana,13.67851,100.52006,Entire home/apt,1379,28,74,2024-08-22,0.75,21,272,4,
11973283,An elegantly designed condominium B,54559276,Bussara,,Din Daeng,13.78883,100.57286,Private room,2618,3,11,2017-06-21,0.11,2,362,0,
11974922,BaanYuSaBai Guest House in Bangkok,63890833,Plam,,Bangkok Yai,13.736899375915527,100.47333526611328,Private room,550,1,2,2017-07-05,0.02,1,363,0,
11975931,"40sqm Studio, a step from BTS, close to Icon Saim",61966575,Janejinta,,Khlong San,13.72176,100.50354,Entire home/apt,1800,5,22,2024-04-24,0.22,1,365,3,
11993164,Price Affordable 2 BR @ BTS Ekkamai,34982031,Sharon,,Vadhana,13.726437,100.586845,Entire home/apt,1891,2,83,2024-02-11,0.80,2,327,7,
12013033,5min to Skytrain/Suite RiverView Balcony/Breakfast,64263937,Lebua Bangkok,,Bang Rak,13.721637,100.516846,Private room,6630,1,16,2023-07-19,0.26,10,322,0,
12035464,Natural surrounded room closed to BITEC Bangna,62750720,Poonyapat,,Bang Na,13.66879,100.65208,Private room,1000,3,0,,,1,179,0,
12043561,Thrifty 2 bedrooms near BTS Ekkamai,34982031,Sharon,,Vadhana,13.72533,100.58618,Entire home/apt,1891,2,58,2024-08-15,0.56,2,341,7,
12047672,1BR INFINITY POOL HIPSTERHOOD,9252797,Ratthapol,,Vadhana,13.73166,100.5873,Entire home/apt,1200,30,86,2024-06-22,0.83,2,304,1,
12049269,Five-Star Resort-like Condo in Bangkok中文服务,12464021,Rebecca,,Huai Khwang,13.76044,100.56944,Entire home/apt,2914,3,414,2024-09-19,4.01,27,59,59,
12056527,Cheap room Bangkok pool skytrain ^^,64566377,Jane,,Sathon,13.71819,100.51446,Shared room,,10,0,,,1,0,0,
12056763,Charoenkrung Road House/Office Rent,62898498,Charlie,,Bang Rak,13.72788,100.51872,Entire home/apt,,365,0,,,1,0,0,
12060340,Mango Mist Pool Suite-city hideaway,36324473,Premika,,Vadhana,13.73883,100.57222,Entire home/apt,3000,2,159,2024-08-28,1.55,5,355,11,
12065575,"Luxury 30th Fl. Condo  
BTS Saphan Taksin& Surasak",64634274,Chayuth,,Sathon,13.71714,100.51568,Entire home/apt,1557,29,14,2018-01-02,0.14,1,178,0,
12073398,Private Villa Near Bangkok Old City,59725484,Sye,,Taling Chan,13.76369,100.415,Entire home/apt,4086,5,1,2016-06-23,0.01,1,363,0,
12073537,Tanatawey Places,19569400,Foam,,Din Daeng,13.75959,100.56405,Entire home/apt,,1,0,,,1,0,0,
12100531,Cozy Studio/1st BF+Airport Pickup wth 2+ nites,27550757,Team Boonjarud,,Phaya Thai,13.76549,100.54469,Entire home/apt,1304,1,77,2024-07-19,0.76,7,351,1,
12117194,No.4 Double bed room,60178359,Kanta,,Vadhana,13.73588,100.56758,Private room,1793,7,0,,,2,358,0,
12121841,スクンビットBTSプロンポン駅近くの快適ロケーションで満喫BKKライフ,63805133,Osamu,,Vadhana,13.73534,100.56788,Private room,3260,1,4,2016-12-09,0.04,2,363,0,
12141381,New Condo for rent,45321362,Aey,,Bang Khen,13.84871,100.64167,Entire home/apt,,1,0,,,1,0,0,
12160023,8/19 Cozy house by Ekamai bts,37205227,Chombongkot,,Vadhana,13.71778,100.58973,Entire home/apt,,3,0,,,1,0,0,
12163892,Cosy Condo in Thonglor,23348357,Ashley,,Vadhana,13.74012,100.58091,Entire home/apt,2000,30,12,2022-03-20,0.12,2,286,0,
12168201,One step to Sky train Wongsawang,64508602,Thanapoj,,Bang Sue,13.82792,100.52795,Entire home/apt,403,20,84,2024-08-09,0.86,4,83,6,
12169604,57sqm1Bedroom/pool/gym/Thonglo BTS/carpark,20794351,Thitikhun Ploy,,Khlong Toei,13.72392,100.57763,Entire home/apt,2200,10,61,2024-07-27,0.62,1,205,10,
12180908,Luxury 65sqm Condo Sukhumvit Soi 21,27627667,Frank,,Vadhana,13.74417,100.56354,Entire home/apt,,60,0,,,1,0,0,
12181659,Amazing location in Central Bangkok,2931187,Watcharee,,Huai Khwang,13.74373,100.58517,Entire home/apt,1800,45,0,,,2,358,0,
12181773,Central of Bangkok in prime area,2931187,Watcharee,,Huai Khwang,13.74397,100.58566,Entire home/apt,800,90,0,,,2,364,0,
12183301,1 Bedroom Dcondo Campus,45875241,Nut,,Phasi Charoen,13.73861,100.44875,Entire home/apt,,1,1,2016-12-16,0.01,1,0,0,
12191879,Cozy in Srinakarin entire apt &WIFI,6031793,Nattinee,,Suanluang,13.73476,100.64098,Entire home/apt,580,21,45,2024-08-24,0.44,1,267,6,
12213380,Modern Apartment at The Niche Mono,49344975,Cattareeya,,Chatu Chak,13.83178,100.54105,Entire home/apt,850,3,51,2024-04-01,0.50,3,354,2,
12222879,Toy@Diamond Sukhumvit,33330254,Toy,,Khlong Toei,13.71006,100.59694,Private room,,6,0,,,1,0,0,
12243036,Clean and Private Condo Rm for Rent,54323815,Emmie,,Huai Khwang,13.78479,100.58509,Private room,,3,1,2016-05-02,0.01,1,0,0,
12254928,Modern House for rent Bangkok,65876038,Neil,,Pra Wet,13.73263,100.68938,Entire home/apt,,30,0,,,1,0,0,
12255834,Hi end & Low budget  Center of BKK,41535011,Prapat,,Ratchathewi,13.74857,100.5562,Private room,,2,0,,,1,0,0,
12259517,Cosy 1 BR 32nd Fl/BTS Onnut/WI-FI,33122027,Ken,,Suanluang,13.71061,100.60465,Private room,2902,2,0,,,2,365,0,
12275907,BaanBangkok Studio Guest house,66139717,Nana,,Phra Nakhon,13.76156,100.50254,Private room,,1,0,,,3,0,0,
12277081,Nye by Sansiri,66139461,Aisieka,,Khlong San,13.72172,100.49726,Entire home/apt,,30,0,,,1,0,0,
12281386,"Best location 
650m :BTS Tonglor 
1 km :Emquartier",37363663,Puncharee,,Vadhana,13.7295,100.57613,Private room,821,30,7,2024-08-23,0.30,1,237,3,
12296731,Room on 23rd Fl  with River View,32044631,Thienchai,,Rat Burana,13.68474,100.50138,Private room,950,2,6,2024-02-07,0.06,1,365,4,
12312578,Nice view Cozy 1BD near BTS,42696116,Supachai,,Sathon,13.71688,100.51712,Entire home/apt,,359,0,,,1,0,0,
12318502,"Travel hub studio, 5 mins to BTS Udomsuk",66451193,Jared,,Bang Na,13.68033,100.61159,Entire home/apt,610,10,63,2024-08-17,0.62,9,39,3,
12326209,Freeway Guesthouse,10950957,Pia,,Phaya Thai,13.78877,100.55046,Private room,815,1,81,2024-04-06,0.82,4,365,4,
12328068,Premium 2BR Riverside w/Bathtub-washing machine,2940438,Kinifrog,,Rat Burana,13.6772,100.51915,Entire home/apt,1321,28,50,2024-06-16,0.50,21,156,4,
12328542,Freeway Guest House,10950957,Pia,,Phaya Thai,13.79,100.5511,Private room,815,1,31,2024-09-01,0.31,4,365,6,
12329078,Fighting Spirit Gym Bangkok,66535604,Helge,,Bang Rak,13.72442,100.52493,Shared room,,1,0,,,1,0,0,
12331724,"✻✻Easy, Fun, Comfort✻Quiet Studio Bkk Center✢MRT✻✻",1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,660,1,178,2024-09-13,1.74,50,306,28,
12332076,Tranquil View | MRT Access | Street Food Haven,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,650,1,161,2024-09-05,1.64,50,352,18,
12332264,⍟⍟Cozy Hideaway Near MRT Lumpini and Center⍟⍟,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,686,1,119,2024-08-15,1.24,50,279,13,
12334427,2 People in 8 Bed Mixed Dormitory Room,66572330,Nap@Pan Hostel Silom,,Bang Rak,13.72414,100.52215,Hotel room,,1,11,2019-01-14,0.11,4,364,0,
12336942,プロンポン駅近くツインベッド,63805133,Osamu,,Vadhana,13.7355,100.568,Private room,2934,1,8,2017-04-06,0.08,2,364,0,
12338816,PN Home Service,24205018,Phobnipit,,Lat Krabang,13.75261,100.79008,Private room,660,1,4,2023-11-25,0.04,1,362,1,
12347787,LPN Park Riverside Rama3,34072020,Anucha,,Bang Kho laen,13.69125,100.5048,Entire home/apt,10000,1,0,,,1,365,0,
12349035,Kasi Place Apartment,50168738,Kasi,,Pra Wet,13.69243,100.63831,Private room,,30,0,,,1,0,0,
12360863,✅  1 BR Luxury Bangkok Residence,800558,Kim (金),,Parthum Wan,13.73654,100.54479,Entire home/apt,9668,2,0,,,9,365,0,
12361775,2 bedroom Family Residence 120m2,800558,Kim (金),,Parthum Wan,13.73844,100.54602,Entire home/apt,16235,2,3,2024-08-22,0.18,9,365,2,
12367465,Private Double Room with Shared Bathroom,66818543,T-Boutique Hostel,,Parthum Wan,13.738212585449219,100.5206298828125,Hotel room,904,1,37,2023-06-08,0.38,6,151,0,
12372087,Villa lasalle,66854591,Pair,,Bang Na,13.66144,100.61045,Private room,,1,0,,,1,0,0,
12372560,Private Twin Room with Shared Bathroom,66818543,T-Boutique Hostel,,Parthum Wan,13.738212585449219,100.5206298828125,Hotel room,,1,17,2024-02-16,0.17,6,218,1,
12372939,Private Budget Single Room with Shared Bathroom,66818543,T-Boutique Hostel,,Parthum Wan,13.738212585449219,100.5206298828125,Hotel room,,1,13,2024-09-05,0.16,6,154,3,
12373288,Private Superior Double Room with Shared Bathroom,66818543,T-Boutique Hostel,,Parthum Wan,13.73821,100.52063,Hotel room,1014,1,12,2024-06-23,0.16,6,185,3,
12374415,Alcohol disinfects the room.Safety. Rest assured,66868898,WM•House,,Din Daeng,13.783101771376689,100.57384326334756,Entire home/apt,768,1,405,2024-09-16,3.96,8,134,64,
12377325,Alcohol disinfects the room.Safety. Rest assured,66868898,WM•House,,Huai Khwang,13.78262,100.57533,Entire home/apt,716,1,331,2024-09-14,3.29,8,124,62,
12380261,Alcohol disinfects the room.Safety. Rest assured,66868898,WM•House,,Din Daeng,13.78151,100.57375,Entire home/apt,673,1,382,2024-09-20,3.84,8,129,59,
13033135,Airport-MRT-ShowShopFood-FullFN,34158729,Chayakorn,,Din Daeng,13.78433,100.57066,Private room,,120,0,,,1,0,0,
12801423,"Only 5 min to Siam square station, own house.",69748617,Pan,,Ratchathewi,13.74992,100.53138,Private room,,1,2,2024-04-15,0.12,5,179,1,
12801482,5 min walk to BTS Siam,69748617,Pan,,Ratchathewi,13.75235,100.52499,Private room,978,1,0,,,5,179,0,
12814756,Luxury 1 Bedroom /Heart of Bangkok,69889907,Sanjay,,Vadhana,13.73589,100.56514,Entire home/apt,,30,0,,,3,0,0,
12815419,Stylish Double BR with Bathtub Tong lo BTS station,32317869,Chet,,Vadhana,13.73016,100.58153,Private room,900,1,3,2017-02-03,0.03,9,353,0,
12815555,Luxury 2 Bedroom / Heart of Bangkok,69889907,Sanjay,,Vadhana,13.74401,100.55607,Entire home/apt,,30,1,2017-07-21,0.01,3,0,0,
12816580,Stylish 2 bedroom Condo 3 mins from Thonglor,31702841,Pitcha,,Huai Khwang,13.74503,100.58613,Entire home/apt,2600,30,11,2023-05-21,0.12,5,134,0,
12818249,Sukhumvit-Phakanong Condominiums (100m. to BTS),59999402,Tanakorn,,Vadhana,13.71428305952157,100.59302240610123,Entire home/apt,850,60,6,2024-07-14,0.27,1,326,2,
12819259,The Room Sukhumvit 69,69928911,Kamy,,Khlong Toei,13.71308,100.59349,Entire home/apt,,90,1,2020-01-31,0.02,1,0,0,
12821916,"3BR140sqm,Kitchen,Family,Kid’sClub,TerminalRama3",8717079,John From Chatrium Sathon,,Yan na wa,13.70225,100.53692,Private room,9366,1,25,2023-08-09,0.26,14,346,0,
12825601,2BR Boutique: Soi 13|10 mins from BTS Nana station,276418453,G Living,,Vadhana,13.74321,100.55691,Entire home/apt,2999,30,177,2024-07-27,1.92,36,249,5,
12828159,Vintage White 3BR Flat on Sathorn,70000125,Wongthiwat,,Sathon,13.72123,100.53945,Entire home/apt,3000,12,14,2024-07-13,0.14,1,47,1,
12837442,Flat Sukhumvit Soi 12,70090844,Chavarin,,Khlong Toei,13.73439,100.55724,Entire home/apt,,300,35,2018-02-09,0.34,1,0,0,
12855105,Bangkok Check Inn,41115006,Bangkok Check Inn,,Bang Rak,13.72097,100.5152,Private room,990,1,1,2017-01-03,0.01,5,365,0,
12856142,1 Bedroom Deluxe @The Kaze34 Hotel,64131143,Chetna,,Khlong Toei,13.724426230327978,100.57289445419806,Private room,1900,1,9,2022-11-07,0.11,5,364,0,
12856771,Private brand new room & nice view.,70267890,Naowarat,,Phra Khanong,13.69131,100.61143,Private room,,1,0,,,1,0,0,
12858751,Condo for rent near DMG airport,70271588,Louis,,Bang Khen,13.86918,100.59352,Entire home/apt,,1,0,,,1,0,0,
12860175,1BR CORNER BTS SUKHUMVIT BANGCHAK FREE FAST WIFI,42767433,Hong,,Phra Khanong,13.6972,100.60525,Entire home/apt,,29,65,2020-12-30,0.65,1,0,0,
12862003,Modern room near BTS Onnut with Breakfast + WiFi,8444643,Kiattisak,,Vadhana,13.70675,100.60166,Private room,5000,1,14,2023-04-30,0.14,59,365,0,
12878566,Quite&peaceful house # Couple Room,67561763,Wattikorn,,Saphan Sung,13.77729,100.6849,Private room,,1,0,,,2,0,0,
12882548,Quite&Peaceful house# Gangster room,67561763,Wattikorn,,Saphan Sung,13.77567,100.68324,Private room,,1,0,,,2,0,0,
12893054,Nice condo for rent -  Hasu Haus,20632478,Kinson,,Suanluang,13.71114,100.6035,Entire home/apt,3000,1,0,,,1,173,0,
12905268,Rama 9 Private 2BR in Huai Khwang,14363728,Mun,,Huai Khwang,13.76048,100.56886,Entire home/apt,,90,0,,,3,88,0,
